건물번호,일시,기온,강수량,풍속,습도,일조,일사,건물유형,전력소비량
28,20220603 23,18.6,,2.6,78.0,,,대학교,1435.68
28,20220604 00,18.4,,1.3,80.0,,,대학교,1373.76
28,20220604 01,18.3,,1.8,81.0,,,대학교,1330.2
28,20220604 02,18.2,,1.7,82.0,,,대학교,1280.52
28,20220604 03,17.8,,2.0,81.0,,,대학교,1231.92
28,20220604 04,17.3,,1.6,83.0,,,대학교,1193.04
28,20220604 05,17.0,,1.0,85.0,,,대학교,1111.32
28,20220604 06,17.6,,1.4,85.0,0.0,,대학교,1090.8
28,20220604 07,18.8,,1.8,80.0,0.6,,대학교,1141.56
28,20220604 08,20.5,,1.5,75.0,0.4,,대학교,1150.2
28,20220604 09,20.6,,2.7,68.0,0.9,,대학교,1219.32
28,20220604 10,21.6,,2.9,64.0,0.9,,대학교,1222.56
28,20220604 11,22.8,,2.6,58.0,1.0,,대학교,1287.72
28,20220604 12,22.7,,2.6,56.0,1.0,,대학교,1302.12
28,20220604 13,22.8,,3.0,54.0,1.0,,대학교,1460.88
28,20220604 14,23.3,,2.7,53.0,0.9,,대학교,1533.96
28,20220604 15,23.7,,2.1,47.0,0.9,,대학교,1563.48
28,20220604 16,22.1,,2.9,58.0,0.5,,대학교,1604.52
28,20220604 17,21.0,,3.0,62.0,0.5,,대학교,1676.52
28,20220604 18,19.6,,1.8,74.0,0.0,,대학교,1520.64
28,20220604 19,19.3,,1.7,78.0,0.0,,대학교,1567.08
28,20220604 20,18.6,,2.2,82.0,0.0,,대학교,1513.8
28,20220604 21,18.3,,2.1,84.0,,,대학교,1509.48
28,20220604 22,18.1,,0.8,82.0,,,대학교,1413.36
28,20220604 23,17.8,,0.7,85.0,,,대학교,1374.84
28,20220605 00,17.8,,1.4,85.0,,,대학교,1317.6
28,20220605 01,17.8,,0.7,85.0,,,대학교,1278.0
28,20220605 02,17.4,,0.7,86.0,,,대학교,1230.12
28,20220605 03,17.2,,1.4,86.0,,,대학교,1197.36
28,20220605 04,16.9,,0.9,87.0,,,대학교,1168.92
28,20220605 05,17.4,,0.9,87.0,,,대학교,1076.04
28,20220605 06,17.6,,0.4,86.0,0.0,,대학교,1059.48
28,20220605 07,18.0,,1.2,85.0,0.0,,대학교,1040.04
28,20220605 08,18.2,0.0,1.1,85.0,0.0,,대학교,1035.0
28,20220605 09,19.0,0.0,1.6,84.0,0.0,,대학교,1083.6
28,20220605 10,18.9,0.0,1.6,85.0,0.0,,대학교,1134.72
28,20220605 11,18.9,0.3,0.4,90.0,0.0,,대학교,1198.8
28,20220605 12,18.7,1.0,0.8,95.0,0.0,,대학교,1188.0
28,20220605 13,18.7,1.9,1.0,96.0,0.0,,대학교,1301.04
28,20220605 14,18.4,3.5,0.7,97.0,0.0,,대학교,1319.4
28,20220605 15,18.7,3.2,1.4,97.0,0.0,,대학교,1395.36
28,20220605 16,18.1,2.1,1.6,97.0,0.0,,대학교,1438.92
28,20220605 17,17.2,3.9,3.9,97.0,0.0,,대학교,1450.44
28,20220605 18,16.9,6.0,1.0,97.0,0.0,,대학교,1414.8
28,20220605 19,17.1,10.0,1.7,97.0,0.0,,대학교,1448.28
28,20220605 20,17.3,11.7,1.6,97.0,0.0,,대학교,1433.16
28,20220605 21,16.5,5.3,3.6,97.0,,,대학교,1449.36
28,20220605 22,16.7,0.9,2.0,97.0,,,대학교,1370.52
28,20220605 23,16.4,2.5,1.9,97.0,,,대학교,1342.44
28,20220606 00,17.0,1.5,3.3,97.0,,,대학교,1287.36
28,20220606 01,17.1,0.5,3.1,97.0,,,대학교,1248.12
28,20220606 02,17.3,0.3,2.4,97.0,,,대학교,1211.04
28,20220606 03,17.0,2.6,1.3,97.0,,,대학교,1194.48
28,20220606 04,16.9,1.9,2.7,97.0,,,대학교,1154.52
28,20220606 05,16.8,0.3,2.5,97.0,,,대학교,1095.12
28,20220606 06,17.0,0.1,2.5,97.0,0.0,,대학교,1064.52
28,20220606 07,17.1,,3.2,97.0,0.0,,대학교,1036.44
28,20220606 08,18.1,,2.0,97.0,0.2,,대학교,1058.04
28,20220606 09,18.5,,3.1,92.0,0.0,,대학교,1073.88
28,20220606 10,20.4,,3.2,80.0,0.7,,대학교,1204.56
28,20220606 11,21.2,,2.7,78.0,0.5,,대학교,1301.4
28,20220606 12,21.1,,3.4,76.0,0.4,,대학교,1271.16
28,20220606 13,21.6,,3.7,73.0,0.6,,대학교,1419.84
28,20220606 14,19.2,0.0,3.0,88.0,0.1,,대학교,1427.76
28,20220606 15,17.5,3.5,4.3,96.0,0.0,,대학교,1523.52
28,20220606 16,16.7,0.4,3.0,90.0,0.0,,대학교,1493.28
28,20220606 17,16.5,0.3,4.4,91.0,0.0,,대학교,1536.48
28,20220606 18,16.8,,4.3,85.0,0.1,,대학교,1478.88
28,20220606 19,16.3,0.0,3.5,86.0,0.2,,대학교,1511.28
28,20220606 20,15.9,0.0,3.6,85.0,0.0,,대학교,1486.8
28,20220606 21,16.0,,2.7,79.0,,,대학교,1487.16
28,20220606 22,15.8,,2.5,82.0,,,대학교,1469.52
28,20220606 23,15.5,,2.2,82.0,,,대학교,1417.68
28,20220607 00,14.7,,1.3,84.0,,,대학교,1336.32
28,20220607 01,14.4,,1.7,84.0,,,대학교,1280.16
28,20220607 02,14.3,,1.8,83.0,,,대학교,1236.24
28,20220607 03,13.8,,0.7,84.0,,,대학교,1206.0
28,20220607 04,13.8,,0.0,88.0,,,대학교,1156.68
28,20220607 05,12.8,,0.0,92.0,,,대학교,1083.6
28,20220607 06,14.4,,1.2,86.0,0.1,,대학교,1075.68
28,20220607 07,15.8,,2.1,80.0,1.0,,대학교,1120.32
28,20220607 08,16.4,,1.5,78.0,0.5,,대학교,1341.36
28,20220607 09,17.3,,2.5,75.0,0.4,,대학교,1782.36
28,20220607 10,18.0,,2.1,71.0,0.6,,대학교,1903.32
28,20220607 11,17.9,,2.1,71.0,0.0,,대학교,2018.16
28,20220607 12,17.3,,3.4,78.0,0.0,,대학교,1956.96
28,20220607 13,17.5,,1.3,75.0,0.0,,대학교,2118.96
28,20220607 14,17.0,,1.8,78.0,0.0,,대학교,2041.56
28,20220607 15,17.0,,2.7,76.0,0.0,,대학교,2098.8
28,20220607 16,16.9,,2.2,75.0,0.0,,대학교,2104.2
28,20220607 17,16.6,,2.4,78.0,0.0,,대학교,2033.64
28,20220607 18,16.4,,1.9,79.0,0.0,,대학교,1772.64
28,20220607 19,15.9,,1.4,82.0,0.0,,대학교,1760.04
28,20220607 20,15.9,,0.8,81.0,0.0,,대학교,1706.04
28,20220607 21,15.6,0.0,1.8,84.0,,,대학교,1577.88
28,20220607 22,15.2,0.0,1.7,88.0,,,대학교,1481.4
28,20220607 23,15.0,0.0,1.0,89.0,,,대학교,1415.16
28,20220608 00,14.1,1.5,1.2,96.0,,,대학교,1311.12
28,20220608 01,13.9,1.1,1.3,97.0,,,대학교,1243.44
28,20220608 02,14.0,0.0,0.8,97.0,,,대학교,1179.36
28,20220608 03,14.0,,1.1,97.0,,,대학교,1146.96
28,20220608 04,13.9,,1.6,97.0,,,대학교,1119.96
28,20220608 05,14.0,,1.8,97.0,,,대학교,1051.56
28,20220608 06,14.2,,1.9,97.0,0.1,,대학교,1050.12
28,20220608 07,14.9,,1.8,95.0,0.1,,대학교,1093.32
28,20220608 08,16.1,,1.6,90.0,0.0,,대학교,1283.76
28,20220608 09,17.0,,1.6,79.0,0.3,,대학교,1791.72
28,20220608 10,17.1,,1.9,79.0,0.0,,대학교,1931.04
28,20220608 11,17.7,,1.6,75.0,0.0,,대학교,1914.84
28,20220608 12,18.4,,1.7,72.0,0.0,,대학교,1930.68
28,20220608 13,18.4,,2.1,75.0,0.1,,대학교,2038.32
28,20220608 14,18.3,,2.9,71.0,0.0,,대학교,2018.16
28,20220608 15,17.6,,3.0,72.0,0.0,,대학교,2067.48
28,20220608 16,18.0,,3.5,70.0,0.2,,대학교,1975.68
28,20220608 17,18.3,,2.0,69.0,0.3,,대학교,1923.12
28,20220608 18,17.3,,2.8,71.0,0.9,,대학교,1718.64
28,20220608 19,16.9,,2.1,72.0,0.8,,대학교,1662.48
28,20220608 20,16.0,,1.2,79.0,0.0,,대학교,1691.64
28,20220608 21,15.6,,1.7,81.0,,,대학교,1546.2
28,20220608 22,15.9,,0.8,80.0,,,대학교,1481.04
28,20220608 23,16.0,,1.1,80.0,,,대학교,1381.32
28,20220609 00,15.9,,1.1,82.0,,,대학교,1311.48
28,20220609 01,15.8,,0.8,83.0,,,대학교,1244.16
28,20220609 02,15.6,,1.3,83.0,,,대학교,1197.72
28,20220609 03,14.9,,1.7,84.0,,,대학교,1168.92
28,20220609 04,14.0,,1.6,88.0,,,대학교,1141.92
28,20220609 05,13.8,,2.0,90.0,,,대학교,1047.24
28,20220609 06,14.2,,0.5,90.0,0.3,,대학교,1043.64
28,20220609 07,15.7,,1.1,86.0,1.0,,대학교,1087.56
28,20220609 08,17.5,,1.4,75.0,1.0,,대학교,1327.68
28,20220609 09,19.2,,1.4,70.0,1.0,,대학교,1748.88
28,20220609 10,20.6,,1.4,64.0,1.0,,대학교,1880.28
28,20220609 11,21.4,,1.6,64.0,1.0,,대학교,2057.76
28,20220609 12,22.0,,2.2,63.0,1.0,,대학교,2050.56
28,20220609 13,22.5,,2.3,61.0,1.0,,대학교,2240.28
28,20220609 14,23.1,,2.2,60.0,1.0,,대학교,2155.68
28,20220609 15,23.0,,2.2,62.0,1.0,,대학교,2230.92
28,20220609 16,22.4,,1.9,61.0,1.0,,대학교,2221.56
28,20220609 17,21.4,,1.9,65.0,0.8,,대학교,2049.48
28,20220609 18,20.1,,1.4,70.0,0.7,,대학교,1731.96
28,20220609 19,19.2,,0.9,75.0,0.1,,대학교,1686.24
28,20220609 20,18.1,,0.6,80.0,0.0,,대학교,1622.88
28,20220609 21,17.5,,1.1,84.0,,,대학교,1524.6
28,20220609 22,17.3,,0.8,86.0,,,대학교,1455.12
28,20220609 23,16.6,,0.0,89.0,,,대학교,1410.12
28,20220610 00,16.2,,0.6,92.0,,,대학교,1343.52
28,20220610 01,15.7,,1.1,94.0,,,대학교,1271.16
28,20220610 02,15.5,,1.2,95.0,,,대학교,1210.32
28,20220610 03,15.0,,0.4,97.0,,,대학교,1170.0
28,20220610 04,15.2,,1.3,97.0,,,대학교,1141.56
28,20220610 05,14.9,,0.6,97.0,,,대학교,1078.2
28,20220610 06,15.5,,0.6,97.0,0.3,,대학교,1066.68
28,20220610 07,17.5,,1.1,91.0,1.0,,대학교,1085.04
28,20220610 08,19.1,,0.8,80.0,1.0,,대학교,1271.16
28,20220610 09,21.0,,1.2,73.0,1.0,,대학교,1819.8
28,20220610 10,23.0,,1.8,66.0,1.0,,대학교,2038.32
28,20220610 11,23.4,,2.0,59.0,1.0,,대학교,2306.88
28,20220610 12,23.8,,3.0,60.0,1.0,,대학교,2239.2
28,20220610 13,24.2,,2.1,54.0,1.0,,대학교,2397.96
28,20220610 14,24.0,,2.5,53.0,1.0,,대학교,2387.52
28,20220610 15,23.3,,1.7,56.0,1.0,,대학교,2476.8
28,20220610 16,22.9,,1.7,50.0,0.1,,대학교,2277.72
28,20220610 17,22.6,,0.9,61.0,0.0,,대학교,1995.48
28,20220610 18,21.3,,1.2,68.0,0.0,,대학교,1722.96
28,20220610 19,20.8,,1.0,70.0,0.0,,대학교,1705.32
28,20220610 20,20.2,,0.7,77.0,0.0,,대학교,1670.76
28,20220610 21,20.0,,0.4,83.0,,,대학교,1502.64
28,20220610 22,19.0,,0.2,89.0,,,대학교,1452.96
28,20220610 23,18.7,,1.6,90.0,,,대학교,1415.88
28,20220611 00,18.0,,0.0,91.0,,,대학교,1368.0
28,20220611 01,18.2,,1.5,91.0,,,대학교,1327.32
28,20220611 02,18.1,,0.1,92.0,,,대학교,1294.2
28,20220611 03,18.1,,0.3,93.0,,,대학교,1235.52
28,20220611 04,18.2,,2.3,94.0,,,대학교,1205.28
28,20220611 05,17.7,,1.3,95.0,,,대학교,1115.64
28,20220611 06,18.0,,1.7,92.0,0.0,,대학교,1062.0
28,20220611 07,18.1,,1.4,92.0,0.0,,대학교,1067.76
28,20220611 08,19.5,,0.4,87.0,0.0,,대학교,1126.8
28,20220611 09,20.5,,1.2,77.0,0.0,,대학교,1181.52
28,20220611 10,21.4,,2.3,78.0,0.0,,대학교,1218.96
28,20220611 11,22.3,,2.0,71.0,0.0,,대학교,1262.16
28,20220611 12,23.9,,3.1,63.0,0.7,,대학교,1405.44
28,20220611 13,22.9,,2.7,69.0,0.1,,대학교,1437.48
28,20220611 14,22.0,,3.5,71.0,0.2,,대학교,1435.68
28,20220611 15,23.0,,2.8,65.0,0.7,,대학교,1558.08
28,20220611 16,22.9,,2.8,62.0,1.0,,대학교,1502.64
28,20220611 17,22.9,,2.7,59.0,1.0,,대학교,1519.2
28,20220611 18,21.5,,2.2,69.0,1.0,,대학교,1482.48
28,20220611 19,20.3,,2.5,74.0,1.0,,대학교,1548.36
28,20220611 20,19.2,,2.2,75.0,0.0,,대학교,1509.84
28,20220611 21,18.5,,1.8,75.0,,,대학교,1447.56
28,20220611 22,18.0,,1.3,79.0,,,대학교,1416.6
28,20220611 23,18.2,,1.4,79.0,,,대학교,1379.88
28,20220612 00,18.3,,2.7,80.0,,,대학교,1342.8
28,20220612 01,17.8,,2.4,79.0,,,대학교,1320.84
28,20220612 02,17.7,,1.7,82.0,,,대학교,1274.4
28,20220612 03,17.4,,1.5,86.0,,,대학교,1246.68
28,20220612 04,17.6,,2.2,83.0,,,대학교,1167.48
28,20220612 05,17.8,,1.5,80.0,,,대학교,1100.52
28,20220612 06,18.0,,1.7,81.0,0.0,,대학교,1060.2
28,20220612 07,18.3,,1.9,78.0,0.1,,대학교,1019.88
28,20220612 08,19.3,,2.2,72.0,0.2,,대학교,1029.96
28,20220612 09,20.0,,2.8,73.0,0.5,,대학교,1057.32
28,20220612 10,22.4,,2.6,64.0,0.9,,대학교,1117.8
28,20220612 11,22.3,,2.8,64.0,0.7,,대학교,1053.36
28,20220612 12,22.6,,3.4,61.0,1.0,,대학교,1132.56
28,20220612 13,22.3,,4.1,65.0,1.0,,대학교,1178.28
28,20220612 14,21.6,,4.2,65.0,0.9,,대학교,1232.64
28,20220612 15,21.1,,3.6,73.0,0.3,,대학교,1301.04
28,20220612 16,20.8,,3.3,72.0,1.0,,대학교,1349.28
28,20220612 17,19.9,,3.6,77.0,0.6,,대학교,1404.36
28,20220612 18,19.3,,3.5,79.0,0.7,,대학교,1382.4
28,20220612 19,18.7,,1.7,79.0,0.0,,대학교,1441.08
28,20220612 20,18.1,,1.4,81.0,0.0,,대학교,1460.52
28,20220612 21,18.0,,1.6,83.0,,,대학교,1455.48
28,20220612 22,18.0,,1.0,84.0,,,대학교,1485.0
28,20220612 23,18.4,,0.9,84.0,,,대학교,1440.72
28,20220613 00,17.4,,1.4,88.0,,,대학교,1392.12
28,20220613 01,17.0,,1.3,88.0,,,대학교,1336.32
28,20220613 02,16.9,,2.1,91.0,,,대학교,1296.36
28,20220613 03,16.6,,1.6,91.0,,,대학교,1264.32
28,20220613 04,16.8,,1.2,90.0,,,대학교,1199.52
28,20220613 05,17.1,,1.7,89.0,,,대학교,1105.92
28,20220613 06,17.9,,1.4,84.0,0.0,,대학교,1104.12
28,20220613 07,18.2,,1.6,83.0,0.0,,대학교,1167.84
28,20220613 08,18.9,,1.7,80.0,0.0,,대학교,1356.84
28,20220613 09,19.5,,2.2,78.0,0.0,,대학교,1785.6
28,20220613 10,19.7,,2.8,75.0,0.0,,대학교,1910.52
28,20220613 11,19.7,,2.1,74.0,0.0,,대학교,1983.24
28,20220613 12,20.3,,3.0,72.0,0.0,,대학교,2025.0
28,20220613 13,20.4,,2.6,69.0,0.0,,대학교,2202.48
28,20220613 14,19.8,,3.2,71.0,0.0,,대학교,2088.72
28,20220613 15,19.5,,3.3,74.0,0.0,,대학교,2203.92
28,20220613 16,19.5,,3.0,77.0,0.0,,대학교,2145.24
28,20220613 17,19.4,,1.5,79.0,0.0,,대학교,2044.44
28,20220613 18,19.2,,2.7,80.0,0.0,,대학교,1816.56
28,20220613 19,19.0,,2.7,81.0,0.0,,대학교,1740.6
28,20220613 20,18.8,,2.8,83.0,0.0,,대학교,1713.24
28,20220613 21,18.8,,2.7,82.0,,,대학교,1562.4
28,20220613 22,18.7,,2.3,83.0,,,대학교,1543.68
28,20220613 23,18.7,,2.7,82.0,,,대학교,1488.24
28,20220614 00,18.4,0.0,2.9,84.0,,,대학교,1410.48
28,20220614 01,17.6,0.4,2.4,92.0,,,대학교,1349.28
28,20220614 02,17.6,0.3,2.3,94.0,,,대학교,1306.8
28,20220614 03,17.7,0.0,3.0,92.0,,,대학교,1263.6
28,20220614 04,17.4,0.3,1.5,93.0,,,대학교,1234.08
28,20220614 05,17.4,0.2,3.0,92.0,,,대학교,1137.24
28,20220614 06,17.5,0.1,2.8,90.0,0.0,,대학교,1138.68
28,20220614 07,17.3,0.0,2.5,92.0,0.0,,대학교,1197.72
28,20220614 08,17.5,0.3,3.1,93.0,0.0,,대학교,1400.04
28,20220614 09,17.6,0.4,3.6,94.0,0.0,,대학교,1791.72
28,20220614 10,17.6,0.2,2.9,93.0,0.0,,대학교,1891.8
28,20220614 11,17.0,0.3,3.4,95.0,0.0,,대학교,1961.28
28,20220614 12,17.2,0.7,3.6,96.0,0.0,,대학교,1944.72
28,20220614 13,17.1,0.5,3.0,97.0,0.0,,대학교,2016.0
28,20220614 14,16.9,1.2,2.8,96.0,0.0,,대학교,2005.92
28,20220614 15,16.6,2.8,2.6,97.0,0.0,,대학교,2017.08
28,20220614 16,16.2,7.2,3.7,97.0,0.0,,대학교,2042.28
28,20220614 17,16.1,4.9,3.1,97.0,0.0,,대학교,1963.8
28,20220614 18,16.1,1.5,3.1,97.0,0.0,,대학교,1781.28
28,20220614 19,16.1,1.3,3.0,97.0,0.0,,대학교,1688.04
28,20220614 20,16.0,1.0,2.8,97.0,0.0,,대학교,1673.64
28,20220614 21,16.1,0.3,2.7,97.0,,,대학교,1582.56
28,20220614 22,16.2,0.2,2.5,97.0,,,대학교,1516.68
28,20220614 23,15.9,0.3,2.9,97.0,,,대학교,1449.72
28,20220615 00,16.1,0.1,2.3,97.0,,,대학교,1369.8
28,20220615 01,16.0,0.0,2.1,97.0,,,대학교,1304.28
28,20220615 02,16.0,0.1,1.7,97.0,,,대학교,1251.0
28,20220615 03,15.9,0.1,1.8,97.0,,,대학교,1233.0
28,20220615 04,15.6,0.2,1.3,97.0,,,대학교,1193.4
28,20220615 05,15.2,0.5,0.9,97.0,,,대학교,1118.16
28,20220615 06,15.2,0.0,0.5,97.0,0.0,,대학교,1143.72
28,20220615 07,15.6,0.3,0.5,97.0,0.0,,대학교,1189.44
28,20220615 08,16.0,0.0,0.7,97.0,0.0,,대학교,1362.24
28,20220615 09,17.4,,0.2,97.0,0.0,,대학교,1730.52
28,20220615 10,18.0,,1.0,96.0,0.1,,대학교,1799.64
28,20220615 11,19.8,,1.7,84.0,0.3,,대학교,1952.28
28,20220615 12,21.9,,2.1,80.0,0.8,,대학교,1950.12
28,20220615 13,23.2,,3.0,68.0,1.0,,대학교,2085.48
28,20220615 14,23.6,,2.3,66.0,0.9,,대학교,1972.44
28,20220615 15,23.6,,1.8,77.0,1.0,,대학교,2152.44
28,20220615 16,23.5,,2.1,74.0,0.8,,대학교,2141.28
28,20220615 17,23.4,,2.0,77.0,0.4,,대학교,2074.32
28,20220615 18,23.6,,3.8,73.0,0.8,,대학교,1810.08
28,20220615 19,22.6,,2.2,75.0,0.8,,대학교,1744.2
28,20220615 20,21.7,,1.4,78.0,0.0,,대학교,1714.32
28,20220615 21,21.4,,0.8,80.0,,,대학교,1567.44
28,20220615 22,20.4,,1.5,88.0,,,대학교,1508.4
28,20220615 23,20.1,,0.8,87.0,,,대학교,1451.52
28,20220616 00,20.0,,1.5,86.0,,,대학교,1395.36
28,20220616 01,19.0,,1.1,94.0,,,대학교,1335.6
28,20220616 02,20.1,,3.2,87.0,,,대학교,1299.6
28,20220616 03,19.5,,2.1,89.0,,,대학교,1256.4
28,20220616 04,19.2,,1.6,92.0,,,대학교,1234.8
28,20220616 05,19.2,,2.9,90.0,,,대학교,1152.72
28,20220616 06,18.9,,0.8,92.0,0.0,,대학교,1144.8
28,20220616 07,20.2,,2.2,87.0,0.7,,대학교,1195.92
28,20220616 08,22.0,,2.8,75.0,1.0,,대학교,1448.28
28,20220616 09,23.3,,2.3,65.0,1.0,,대학교,2042.28
28,20220616 10,24.4,,2.6,58.0,1.0,,대학교,2317.68
28,20220616 11,25.0,,3.3,52.0,0.8,,대학교,2571.12
28,20220616 12,26.6,,1.9,46.0,0.9,,대학교,2463.48
28,20220616 13,27.5,,2.7,45.0,1.0,,대학교,2658.96
28,20220616 14,28.5,,1.3,43.0,1.0,,대학교,2628.72
28,20220616 15,28.5,,2.3,42.0,1.0,,대학교,2724.84
28,20220616 16,28.9,,1.8,41.0,1.0,,대학교,2611.8
28,20220616 17,28.2,,1.3,51.0,0.9,,대학교,2606.04
28,20220616 18,25.9,,1.8,63.0,0.8,,대학교,2277.0
28,20220616 19,23.8,,1.3,71.0,0.8,,대학교,2189.52
28,20220616 20,22.9,,0.3,81.0,0.0,,대학교,1919.16
28,20220616 21,23.4,,2.7,70.0,,,대학교,1709.64
28,20220616 22,21.3,,0.9,79.0,,,대학교,1636.92
28,20220616 23,21.9,,1.7,76.0,,,대학교,1549.44
28,20220617 00,21.0,,0.9,80.0,,,대학교,1525.68
28,20220617 01,19.5,,0.4,86.0,,,대학교,1439.1
28,20220617 02,19.3,,0.6,86.0,,,대학교,1365.84
28,20220617 03,18.8,,0.6,88.0,,,대학교,1335.6
28,20220617 04,19.3,,1.6,85.0,,,대학교,1302.84
28,20220617 05,18.5,,1.5,89.0,,,대학교,1222.38
28,20220617 06,19.9,,1.7,80.0,0.1,,대학교,1218.24
28,20220617 07,20.2,,0.4,83.0,0.8,,대학교,1310.94
28,20220617 08,22.6,,1.1,74.0,0.9,,대학교,1722.42
28,20220617 09,24.6,,1.0,62.0,1.0,,대학교,2521.62
28,20220617 10,26.4,,0.9,56.0,1.0,,대학교,2790.36
28,20220617 11,27.0,,1.5,60.0,1.0,,대학교,3022.2
28,20220617 12,27.8,,1.9,58.0,1.0,,대학교,2900.16
28,20220617 13,27.8,,2.2,60.0,1.0,,대학교,3168.9
28,20220617 14,27.6,,2.2,63.0,1.0,,대학교,3125.7
28,20220617 15,27.6,,2.3,62.0,1.0,,대학교,3196.8
28,20220617 16,27.5,,1.5,63.0,1.0,,대학교,3000.42
28,20220617 17,25.3,,2.0,71.0,1.0,,대학교,2923.92
28,20220617 18,24.6,,0.9,73.0,1.0,,대학교,2429.1
28,20220617 19,23.0,,1.3,81.0,0.8,,대학교,2344.86
28,20220617 20,23.3,,0.6,82.0,0.0,,대학교,2067.12
28,20220617 21,23.5,,0.3,79.0,,,대학교,1787.76
28,20220617 22,23.6,,1.9,70.0,,,대학교,1692.72
28,20220617 23,23.7,,0.9,68.0,,,대학교,1628.46
28,20220618 00,23.7,,0.4,72.0,,,대학교,1364.04
28,20220618 01,23.4,,1.7,76.0,,,대학교,1319.76
28,20220618 02,22.9,,0.7,80.0,,,대학교,1270.8
28,20220618 03,22.7,,1.4,81.0,,,대학교,1238.04
28,20220618 04,22.3,,1.2,82.0,,,대학교,1207.8
28,20220618 05,22.6,,2.0,82.0,,,대학교,1137.6
28,20220618 06,21.9,,1.3,85.0,0.0,,대학교,1127.52
28,20220618 07,23.3,,0.3,81.0,0.1,,대학교,1218.24
28,20220618 08,24.7,,1.9,74.0,0.6,,대학교,1244.52
28,20220618 09,25.9,,1.8,68.0,1.0,,대학교,1468.08
28,20220618 10,27.8,,1.6,65.0,0.6,,대학교,1558.44
28,20220618 11,28.7,,2.1,59.0,1.0,,대학교,1594.44
28,20220618 12,29.3,,1.5,59.0,1.0,,대학교,1658.52
28,20220618 13,28.7,,1.9,61.0,1.0,,대학교,1783.44
28,20220618 14,28.3,,2.2,62.0,1.0,,대학교,1856.16
28,20220618 15,27.4,,1.9,66.0,1.0,,대학교,2026.08
28,20220618 16,28.1,,2.1,64.0,1.0,,대학교,1936.44
28,20220618 17,29.1,,0.9,59.0,1.0,,대학교,1962.72
28,20220618 18,29.1,,0.9,58.0,1.0,,대학교,1816.56
28,20220618 19,26.9,,0.8,67.0,0.6,,대학교,1843.2
28,20220618 20,24.9,,0.0,74.0,0.0,,대학교,1775.88
28,20220618 21,25.1,,0.9,75.0,,,대학교,1767.96
28,20220618 22,25.2,,1.2,74.0,,,대학교,1679.4
28,20220618 23,25.3,,2.5,73.0,,,대학교,1667.88
28,20220619 00,24.9,,2.8,75.0,,,대학교,1571.76
28,20220619 01,24.4,,2.7,78.0,,,대학교,1456.2
28,20220619 02,24.2,,1.8,81.0,,,대학교,1329.48
28,20220619 03,22.7,,0.6,84.0,,,대학교,1287.72
28,20220619 04,23.4,,1.9,83.0,,,대학교,1233.0
28,20220619 05,22.5,,0.0,88.0,,,대학교,1148.76
28,20220619 06,22.9,,0.4,88.0,0.0,,대학교,1151.64
28,20220619 07,23.6,,1.7,83.0,0.1,,대학교,1153.44
28,20220619 08,25.2,,1.3,77.0,0.9,,대학교,1116.0
28,20220619 09,26.6,,1.2,71.0,1.0,,대학교,1172.52
28,20220619 10,27.5,,1.5,66.0,1.0,,대학교,1344.96
28,20220619 11,29.3,,1.5,66.0,1.0,,대학교,1487.88
28,20220619 12,28.4,,1.7,61.0,1.0,,대학교,1492.56
28,20220619 13,28.9,,2.5,62.0,0.8,,대학교,1702.08
28,20220619 14,29.3,,2.2,62.0,1.0,,대학교,1748.52
28,20220619 15,30.4,,1.4,59.0,1.0,,대학교,1900.08
28,20220619 16,27.5,,1.7,63.0,1.0,,대학교,1921.68
28,20220619 17,27.3,,1.6,66.0,1.0,,대학교,1969.2
28,20220619 18,25.9,,1.6,71.0,1.0,,대학교,1845.36
28,20220619 19,25.0,,1.4,77.0,1.0,,대학교,1897.2
28,20220619 20,23.9,,0.4,82.0,0.0,,대학교,1869.48
28,20220619 21,23.2,,0.4,86.0,,,대학교,1901.88
28,20220619 22,22.9,,0.2,87.0,,,대학교,1816.2
28,20220619 23,23.0,,0.3,87.0,,,대학교,1738.8
28,20220620 00,23.9,,0.9,82.0,,,대학교,1656.0
28,20220620 01,23.0,,0.5,86.0,,,대학교,1542.6
28,20220620 02,23.3,,1.3,84.0,,,대학교,1432.08
28,20220620 03,22.5,,0.2,87.0,,,대학교,1414.8
28,20220620 04,21.8,,0.6,92.0,,,대학교,1370.88
28,20220620 05,21.8,,0.3,93.0,,,대학교,1292.04
28,20220620 06,22.3,,0.1,94.0,0.0,,대학교,1291.68
28,20220620 07,23.9,,1.0,87.0,0.9,,대학교,1425.96
28,20220620 08,25.5,,0.6,77.0,1.0,,대학교,1996.56
28,20220620 09,26.8,,2.2,71.0,1.0,,대학교,3000.96
28,20220620 10,29.0,,1.6,61.0,1.0,,대학교,3263.04
28,20220620 11,28.8,,1.8,62.0,1.0,,대학교,3473.28
28,20220620 12,29.9,,1.4,57.0,0.7,,대학교,3336.84
28,20220620 13,30.3,,2.1,58.0,1.0,,대학교,3678.84
28,20220620 14,28.7,,2.1,62.0,1.0,,대학교,3622.68
28,20220620 15,27.5,,2.2,66.0,1.0,,대학교,3668.76
28,20220620 16,26.9,,2.3,69.0,1.0,,대학교,3389.04
28,20220620 17,25.3,,2.1,79.0,0.8,,대학교,3241.8
28,20220620 18,26.1,,1.1,75.0,1.0,,대학교,2581.2
28,20220620 19,25.1,,1.3,78.0,0.8,,대학교,2500.2
28,20220620 20,23.8,,0.7,86.0,0.0,,대학교,2215.08
